timestamp	distance_cm	rssi_dbm
2026-06-24T19:09:05.251164	234.0	-85.0
2026-06-24T19:09:05.251233	238.0	-85.0
2026-06-24T19:09:05.251305	270.0	-85.0
2026-06-24T19:09:14.223231	197.0	-84.5
2026-06-24T19:09:14.223300	183.0	-88.0
2026-06-24T19:09:14.223333	195.0	-87.0
2026-06-24T19:09:14.223363	198.0	-88.0
2026-06-24T19:09:14.223390	218.0	-85.0
2026-06-24T19:09:14.223418	189.0	-86.5
2026-06-24T19:09:14.223446	176.0	-87.5
2026-06-24T19:09:14.223475	164.0	-87.5
2026-06-24T19:09:14.223502	153.0	-88.0
2026-06-24T19:09:14.223576	199.0	-85.0
2026-06-24T19:09:14.223607	165.0	-90.0
2026-06-24T19:09:14.223634	204.0	-85.0
2026-06-24T19:09:23.351922	72.0	-69.0
2026-06-24T19:09:23.352043	61.0	-67.5
2026-06-24T19:09:23.352137	59.0	-69.5
2026-06-24T19:09:23.352212	57.0	-66.0
2026-06-24T19:09:23.352281	59.0	-64.5
2026-06-24T19:09:23.352355	61.0	-64.0
2026-06-24T19:09:23.352422	61.0	-65.0
2026-06-24T19:09:23.352491	72.0	-68.0
2026-06-24T19:09:23.352558	65.0	-70.5
2026-06-24T19:09:23.352629	71.0	-72.0
2026-06-24T19:09:23.352696	70.0	-72.0
2026-06-24T19:09:23.352765	55.0	-71.5
2026-06-24T19:09:32.391334	60.0	-67.5
2026-06-24T19:09:32.391465	70.0	-64.5
2026-06-24T19:09:32.391626	62.0	-65.5
2026-06-24T19:09:32.391705	57.0	-64.5
2026-06-24T19:09:32.391779	59.0	-60.5
2026-06-24T19:09:32.391849	65.0	-62.5
2026-06-24T19:09:32.391920	62.0	-66.5
2026-06-24T19:09:32.391989	70.0	-69.5
2026-06-24T19:09:32.392057	69.0	-70.5
2026-06-24T19:09:32.392127	73.0	-70.0
2026-06-24T19:09:32.392194	62.0	-69.0
2026-06-24T19:09:32.392258	57.0	-72.5
2026-06-24T19:09:41.339732	70.0	-67.5
2026-06-24T19:09:41.339801	64.0	-64.0
2026-06-24T19:09:41.339834	67.0	-65.5
2026-06-24T19:09:41.339865	76.0	-67.0
2026-06-24T19:09:41.339893	69.0	-68.0
2026-06-24T19:09:41.339920	71.0	-66.5
2026-06-24T19:09:41.339948	62.0	-66.0
2026-06-24T19:09:41.339975	71.0	-65.5
2026-06-24T19:09:41.340002	69.0	-67.5
2026-06-24T19:09:41.340030	67.0	-68.5
2026-06-24T19:09:41.340057	64.0	-68.0
2026-06-24T19:09:41.340083	61.0	-68.0
2026-06-24T19:09:50.412048	74.0	-64.5
2026-06-24T19:09:50.412181	70.0	-65.0
2026-06-24T19:09:50.412266	71.0	-64.5
2026-06-24T19:09:50.412341	71.0	-64.5
2026-06-24T19:09:50.412415	71.0	-65.0
2026-06-24T19:09:50.412483	71.0	-65.5
2026-06-24T19:09:50.412552	66.0	-65.0
2026-06-24T19:09:50.412619	70.0	-64.5
2026-06-24T19:09:50.412690	66.0	-65.0
2026-06-24T19:09:50.412759	72.0	-67.5
2026-06-24T19:09:50.412827	71.0	-65.5
2026-06-24T19:09:50.412897	65.0	-65.5
2026-06-24T19:09:59.392246	200.0	-86.0
2026-06-24T19:09:59.392308	195.0	-87.5
2026-06-24T19:09:59.392348	228.0	-88.0
2026-06-24T19:09:59.392378	200.0	-89.5
2026-06-24T19:09:59.392407	168.0	-86.5
2026-06-24T19:09:59.392436	181.0	-86.5
2026-06-24T19:09:59.392465	180.0	-85.5
2026-06-24T19:09:59.392494	171.0	-84.0
2026-06-24T19:09:59.392521	160.0	-85.0
2026-06-24T19:09:59.392547	198.0	-84.5
2026-06-24T19:09:59.392575	199.0	-84.0
2026-06-24T19:09:59.392601	176.0	-86.0
2026-06-24T19:10:08.481848	216.0	-87.5
2026-06-24T19:10:08.481917	219.0	-85.5
2026-06-24T19:10:08.481952	221.0	-86.0
2026-06-24T19:10:08.481981	149.0	-86.0
2026-06-24T19:10:08.482008	221.0	-85.0
2026-06-24T19:10:08.482035	203.0	-85.5
2026-06-24T19:10:08.482063	200.0	-85.5
2026-06-24T19:10:08.482092	172.0	-86.5
2026-06-24T19:10:08.482120	186.0	-85.5
2026-06-24T19:10:08.482148	200.0	-86.0
2026-06-24T19:10:08.482175	175.0	-86.5
2026-06-24T19:10:08.482203	152.0	-84.5
2026-06-24T19:10:17.452710	189.0	-84.5
2026-06-24T19:10:17.452782	174.0	-86.0
2026-06-24T19:10:17.452812	225.0	-84.5
2026-06-24T19:10:17.452843	234.0	-84.0
2026-06-24T19:10:17.452871	245.0	-85.0
2026-06-24T19:10:17.452899	187.0	-86.0
2026-06-24T19:10:17.452927	190.0	-86.0
2026-06-24T19:10:17.452954	194.0	-86.5
2026-06-24T19:10:17.452982	192.0	-87.0
2026-06-24T19:10:17.453009	192.0	-86.0
2026-06-24T19:10:17.453038	226.0	-85.0
2026-06-24T19:10:26.522989	172.0	-88.5
2026-06-24T19:10:26.523059	198.0	-87.5
2026-06-24T19:10:26.523091	199.0	-88.0
2026-06-24T19:10:26.523121	211.0	-88.0
2026-06-24T19:10:26.523149	193.0	-88.5
2026-06-24T19:10:26.523178	195.0	-88.0
2026-06-24T19:10:26.523205	196.0	-88.0
2026-06-24T19:10:26.523233	199.0	-88.0
2026-06-24T19:10:26.523260	205.0	-87.0
2026-06-24T19:10:26.523286	197.0	-86.5
2026-06-24T19:10:26.523313	212.0	-86.0
2026-06-24T19:10:35.609544	140.0	-88.0
2026-06-24T19:10:35.609640	185.0	-89.0
2026-06-24T19:10:35.609702	149.0	-86.0
2026-06-24T19:10:35.609756	227.0	-86.5
2026-06-24T19:10:35.609819	245.0	-89.0
2026-06-24T19:10:35.609871	126.0	-87.0
2026-06-24T19:10:35.609921	123.0	-80.0
2026-06-24T19:10:35.609972	168.0	-76.0
2026-06-24T19:10:35.610023	126.0	-74.0
2026-06-24T19:10:35.610075	104.0	-76.0
2026-06-24T19:10:35.610124	105.0	-76.0
2026-06-24T19:10:35.610174	77.0	-71.0
2026-06-24T19:10:44.602631	57.0	-69.0
2026-06-24T19:10:44.602692	77.0	-72.0
2026-06-24T19:10:44.602725	77.0	-67.5
2026-06-24T19:10:44.602760	69.0	-67.5
2026-06-24T19:10:44.602790	67.0	-66.0
2026-06-24T19:10:44.602818	60.0	-70.5
2026-06-24T19:10:44.602846	68.0	-68.5
2026-06-24T19:10:44.602874	77.0	-67.0
2026-06-24T19:10:44.602901	74.0	-67.0
2026-06-24T19:10:44.602927	75.0	-70.0
2026-06-24T19:10:44.602953	71.0	-67.5
2026-06-24T19:10:44.602981	70.0	-70.0
2026-06-24T19:10:53.733718	67.0	-65.0
2026-06-24T19:10:53.733781	64.0	-64.5
2026-06-24T19:10:53.733822	60.0	-63.0
2026-06-24T19:10:53.733853	56.0	-63.5
2026-06-24T19:10:53.733882	63.0	-61.0
2026-06-24T19:10:53.733910	63.0	-62.0
2026-06-24T19:10:53.733937	60.0	-62.0
2026-06-24T19:10:53.733964	59.0	-60.5
2026-06-24T19:10:53.733992	60.0	-62.5
2026-06-24T19:10:53.734019	66.0	-62.0
2026-06-24T19:10:53.734046	61.0	-70.0
2026-06-24T19:10:53.734071	59.0	-70.0
2026-06-24T19:11:02.768587	69.0	-68.5
2026-06-24T19:11:02.768655	69.0	-66.0
2026-06-24T19:11:02.768688	59.0	-65.5
2026-06-24T19:11:02.768718	58.0	-64.0
2026-06-24T19:11:02.768746	54.0	-63.0
2026-06-24T19:11:02.768773	57.0	-63.5
2026-06-24T19:11:02.768802	57.0	-64.0
2026-06-24T19:11:02.768829	60.0	-65.0
2026-06-24T19:11:02.768857	63.0	-62.5
2026-06-24T19:11:02.768886	63.0	-67.5
2026-06-24T19:11:02.768915	65.0	-74.0
2026-06-24T19:11:02.768942	67.0	-73.5
2026-06-24T19:11:12.114965	136.0	-85.5
2026-06-24T19:11:12.115033	130.0	-85.0
2026-06-24T19:11:12.115063	148.0	-86.0
2026-06-24T19:11:12.115092	167.0	-85.5
2026-06-24T19:11:12.115122	221.0	-85.0
2026-06-24T19:11:12.115149	214.0	-85.0
2026-06-24T19:11:12.115177	174.0	-85.0
2026-06-24T19:11:12.115204	160.0	-88.0
2026-06-24T19:11:12.115231	123.0	-86.0
2026-06-24T19:11:12.115258	125.0	-86.0
2026-06-24T19:11:20.893024	169.0	-86.5
2026-06-24T19:11:20.893092	162.0	-85.0
2026-06-24T19:11:20.893125	124.0	-86.0
2026-06-24T19:11:20.893154	134.0	-85.5
2026-06-24T19:11:20.893184	148.0	-85.0
2026-06-24T19:11:20.893211	179.0	-85.0
2026-06-24T19:11:20.893239	163.0	-85.0
2026-06-24T19:11:20.893266	153.0	-85.0
2026-06-24T19:11:20.893292	137.0	-86.0
2026-06-24T19:11:20.893319	133.0	-88.0
2026-06-24T19:11:20.893345	126.0	-88.5
2026-06-24T19:11:20.893373	128.0	-89.0
2026-06-24T19:11:29.859154	71.0	-75.0
2026-06-24T19:11:29.859279	67.0	-73.0
2026-06-24T19:11:29.859354	76.0	-69.5
2026-06-24T19:11:29.859444	72.0	-66.5
2026-06-24T19:11:29.859517	64.0	-66.5
2026-06-24T19:11:29.859663	60.0	-66.0
2026-06-24T19:11:29.859735	63.0	-63.0
2026-06-24T19:11:29.859804	54.0	-66.5
2026-06-24T19:11:29.859874	51.0	-70.5
2026-06-24T19:11:29.859947	63.0	-70.0
2026-06-24T19:11:29.860014	68.0	-67.5
2026-06-24T19:11:29.860085	70.0	-65.5
2026-06-24T19:11:29.860154	60.0	-66.5
2026-06-24T19:11:38.961059	61.0	-70.5
2026-06-24T19:11:38.961193	60.0	-68.5
2026-06-24T19:11:38.961280	68.0	-68.5
2026-06-24T19:11:38.961356	68.0	-68.5
2026-06-24T19:11:38.961429	70.0	-69.0
2026-06-24T19:11:38.961500	73.0	-68.5
2026-06-24T19:11:38.961572	77.0	-67.5
2026-06-24T19:11:38.961643	72.0	-70.0
2026-06-24T19:11:38.961711	75.0	-70.5
2026-06-24T19:11:38.961781	75.0	-70.5
2026-06-24T19:11:38.961852	75.0	-69.5
2026-06-24T19:11:38.961922	73.0	-66.0
2026-06-24T19:11:47.944949	60.0	-63.0
2026-06-24T19:11:47.945011	62.0	-63.5
2026-06-24T19:11:47.945050	69.0	-64.5
2026-06-24T19:11:47.945081	67.0	-65.0
2026-06-24T19:11:47.945109	63.0	-64.5
2026-06-24T19:11:47.945138	68.0	-65.5
2026-06-24T19:11:47.945166	61.0	-64.0
2026-06-24T19:11:47.945194	57.0	-64.0
2026-06-24T19:11:47.945220	48.0	-65.0
2026-06-24T19:11:47.945248	51.0	-67.0
2026-06-24T19:11:47.945274	65.0	-65.5
2026-06-24T19:11:47.945301	65.0	-65.0
2026-06-24T19:11:56.989100	59.0	-65.5
2026-06-24T19:11:56.989171	64.0	-64.5
2026-06-24T19:11:56.989203	63.0	-65.0
2026-06-24T19:11:56.989233	61.0	-65.0
2026-06-24T19:11:56.989260	56.0	-66.0
2026-06-24T19:11:56.989287	62.0	-65.5
2026-06-24T19:11:56.989315	61.0	-65.0
2026-06-24T19:11:56.989342	64.0	-65.0
2026-06-24T19:11:56.989369	62.0	-64.5
2026-06-24T19:11:56.989397	65.0	-65.0
2026-06-24T19:11:56.989424	55.0	-64.0
2026-06-24T19:12:06.052893	119.0	-86.0
2026-06-24T19:12:06.052955	180.0	-89.0
2026-06-24T19:12:06.052988	145.0	-85.0
2026-06-24T19:12:06.053018	206.0	-86.0
2026-06-24T19:12:06.053046	214.0	-83.5
2026-06-24T19:12:06.053080	185.0	-84.0
2026-06-24T19:12:06.053106	189.0	-83.5
2026-06-24T19:12:06.053134	207.0	-86.5
2026-06-24T19:12:06.053162	160.0	-86.5
2026-06-24T19:12:06.053191	256.0	-87.0
2026-06-24T19:12:06.053218	231.0	-86.5
2026-06-24T19:12:06.053245	219.0	-87.5
2026-06-24T19:12:15.199860	128.0	-80.5
2026-06-24T19:12:15.199991	125.0	-72.5
2026-06-24T19:12:15.200078	114.0	-73.0
2026-06-24T19:12:15.200150	87.0	-79.0
2026-06-24T19:12:15.200227	74.0	-71.0
2026-06-24T19:12:15.200295	74.0	-66.0
2026-06-24T19:12:15.200364	69.0	-67.0
2026-06-24T19:12:15.200430	64.0	-65.5
2026-06-24T19:12:15.200499	64.0	-64.5
2026-06-24T19:12:15.200568	58.0	-65.5
2026-06-24T19:12:15.200639	53.0	-71.5
2026-06-24T19:12:24.176098	60.0	-66.5
2026-06-24T19:12:24.176166	68.0	-66.5
2026-06-24T19:12:24.176201	68.0	-66.5
2026-06-24T19:12:24.176231	70.0	-65.0
2026-06-24T19:12:24.176259	71.0	-65.5
2026-06-24T19:12:24.176287	68.0	-67.0
2026-06-24T19:12:24.176314	65.0	-67.5
2026-06-24T19:12:24.176341	69.0	-64.5
2026-06-24T19:12:24.176369	72.0	-65.5
2026-06-24T19:12:24.176397	65.0	-65.5
2026-06-24T19:12:24.176425	60.0	-68.5
2026-06-24T19:12:24.176453	64.0	-66.0
2026-06-24T19:12:33.186360	133.0	-75.0
2026-06-24T19:12:33.186422	113.0	-77.5
2026-06-24T19:12:33.186462	114.0	-72.0
2026-06-24T19:12:33.186491	114.0	-69.5
2026-06-24T19:12:33.186520	114.0	-68.5
2026-06-24T19:12:33.186549	109.0	-71.5
2026-06-24T19:12:33.186578	97.0	-70.5
2026-06-24T19:12:33.186606	102.0	-69.0
2026-06-24T19:12:33.186633	107.0	-71.0
2026-06-24T19:12:33.186660	111.0	-68.0
2026-06-24T19:12:33.186686	112.0	-68.5
2026-06-24T19:12:33.186714	110.0	-72.5
2026-06-24T22:59:44.983277	113.0	-74.5
2026-06-24T22:59:44.983469	106.0	-75.0
2026-06-24T22:59:44.983546	93.0	-76.0
2026-06-24T22:59:44.983626	95.0	-77.5
2026-06-24T22:59:44.983700	97.0	-74.5
2026-06-24T22:59:44.983774	97.0	-76.0
2026-06-24T22:59:44.983869	99.0	-79.5
2026-06-24T22:59:44.983945	99.0	-77.0
2026-06-24T22:59:44.984013	98.0	-78.5
2026-06-24T22:59:53.967756	96.0	-79.0
2026-06-24T22:59:53.967875	98.0	-77.5
2026-06-24T22:59:53.967960	97.0	-77.0
2026-06-24T22:59:53.968034	98.0	-78.0
2026-06-24T22:59:53.968106	95.0	-79.5
2026-06-24T22:59:53.968179	91.0	-76.0
2026-06-24T22:59:53.968247	95.0	-75.5
2026-06-24T22:59:53.968318	96.0	-80.5
2026-06-24T22:59:53.968388	91.0	-77.0
2026-06-24T22:59:53.968455	97.0	-75.5
2026-06-24T23:00:02.705180	96.0	-74.5
2026-06-24T23:00:02.705320	99.0	-74.5
2026-06-24T23:00:02.705410	97.0	-73.5
2026-06-24T23:00:02.705569	96.0	-73.5
2026-06-24T23:00:02.705646	93.0	-75.5
2026-06-24T23:00:02.705720	91.0	-76.5
2026-06-24T23:00:02.705793	98.0	-74.0
2026-06-24T23:00:02.705864	101.0	-75.0
2026-06-24T23:00:02.705935	99.0	-75.5
2026-06-24T23:00:02.706008	99.0	-74.0
2026-06-24T23:00:02.706859	98.0	-74.0
2026-06-24T23:00:02.706987	94.0	-75.5
2026-06-24T23:00:11.969065	98.0	-73.0
2026-06-24T23:00:11.969197	98.0	-74.5
2026-06-24T23:00:11.969282	95.0	-75.5
2026-06-24T23:00:11.969359	96.0	-74.5
2026-06-24T23:00:11.969504	98.0	-72.5
2026-06-24T23:00:11.969579	96.0	-76.0
2026-06-24T23:00:11.969649	96.0	-74.0
2026-06-24T23:00:11.969716	96.0	-75.0
2026-06-24T23:00:11.969785	99.0	-73.5
2026-06-24T23:00:11.969858	97.0	-75.0
2026-06-24T23:00:11.969925	93.0	-75.5
2026-06-24T23:00:20.919633	90.0	-75.5
2026-06-24T23:00:20.919791	92.0	-74.0
2026-06-24T23:00:20.919869	93.0	-74.5
2026-06-24T23:00:20.919948	96.0	-75.0
2026-06-24T23:00:20.920021	94.0	-73.0
2026-06-24T23:00:20.920091	96.0	-73.5
2026-06-24T23:00:20.920164	95.0	-74.0
2026-06-24T23:00:20.920237	97.0	-74.5
2026-06-24T23:00:20.920309	94.0	-74.0
2026-06-24T23:00:20.920379	92.0	-73.5
2026-06-24T23:00:20.920450	91.0	-72.5
2026-06-24T23:21:28.892801	83.0	-83.5
2026-06-24T23:21:28.893801	80.0	-82.5
2026-06-24T23:21:28.894262	84.0	-82.5
2026-06-24T23:21:28.894668	83.0	-82.5
2026-06-24T23:21:28.895065	77.0	-82.5
2026-06-24T23:21:28.895444	82.0	-82.5
2026-06-24T23:21:28.895847	77.0	-82.5
2026-06-24T23:21:28.896256	76.0	-83.0
2026-06-24T23:21:28.896688	83.0	-82.5
2026-06-24T23:21:28.897035	82.0	-82.5
2026-06-24T23:21:28.897385	81.0	-83.0
2026-06-24T23:21:28.898122	84.0	-82.5
2026-06-24T23:21:38.130964	91.0	-80.5
2026-06-24T23:21:38.131729	94.0	-79.0
2026-06-24T23:21:38.132090	92.0	-80.5
2026-06-24T23:21:38.132436	92.0	-80.5
2026-06-24T23:21:38.132772	88.0	-80.0
2026-06-24T23:21:38.133101	88.0	-80.0
2026-06-24T23:21:38.133473	92.0	-80.5
2026-06-24T23:21:38.134033	89.0	-80.5
2026-06-24T23:21:38.134481	94.0	-81.0
2026-06-24T23:21:38.134828	99.0	-81.5
2026-06-24T23:21:38.135178	84.0	-80.5
2026-06-24T23:21:47.096715	69.0	-80.5
2026-06-24T23:21:47.097523	71.0	-79.5
2026-06-24T23:21:47.097967	69.0	-81.0
2026-06-24T23:21:47.098309	81.0	-78.5
2026-06-24T23:21:47.098653	74.0	-81.5
2026-06-24T23:21:47.098991	76.0	-80.0
2026-06-24T23:21:47.099317	69.0	-81.0
2026-06-24T23:21:47.099654	72.0	-79.5
2026-06-24T23:21:47.099995	72.0	-80.5
2026-06-24T23:21:47.100326	77.0	-81.0
2026-06-24T23:21:47.100645	77.0	-80.0
2026-06-24T23:21:47.100983	69.0	-80.5
2026-06-24T23:21:56.089825	167.0	-82.5
2026-06-24T23:21:56.090562	167.0	-82.5
2026-06-24T23:21:56.090967	167.0	-82.0
2026-06-24T23:21:56.091311	162.0	-82.5
2026-06-24T23:21:56.091656	161.0	-82.0
2026-06-24T23:21:56.091989	219.0	-82.0
2026-06-24T23:21:56.092312	263.0	-82.5
2026-06-24T23:21:56.092653	219.0	-83.0
2026-06-24T23:21:56.092976	282.0	-82.0
2026-06-24T23:21:56.093299	272.0	-83.0
2026-06-24T23:21:56.093805	212.0	-81.5
2026-06-24T23:21:56.094259	182.0	-81.0
2026-06-24T23:22:05.445010	87.0	-77.5
2026-06-24T23:22:05.445840	91.0	-78.0
2026-06-24T23:22:05.446442	92.0	-78.0
2026-06-24T23:22:05.446877	94.0	-79.5
2026-06-24T23:22:05.447301	93.0	-77.5
2026-06-24T23:22:05.447709	89.0	-80.5
2026-06-24T23:22:05.448104	84.0	-80.5
2026-06-24T23:22:05.448503	82.0	-74.5
2026-06-24T23:22:05.448895	84.0	-74.0
2026-06-24T23:22:05.449843	85.0	-79.5
2026-06-24T23:22:14.398091	100.0	-76.5
2026-06-24T23:22:14.398931	94.0	-75.0
2026-06-24T23:22:14.399498	93.0	-74.5
2026-06-24T23:22:14.399963	100.0	-76.5
2026-06-24T23:22:14.400434	94.0	-75.0
2026-06-24T23:22:14.401013	96.0	-73.5
2026-06-24T23:22:14.401751	95.0	-74.5
2026-06-24T23:22:14.402315	94.0	-74.0
2026-06-24T23:22:14.402753	89.0	-73.5
2026-06-24T23:22:14.403163	95.0	-76.0
2026-06-24T23:22:14.403549	96.0	-75.5
2026-06-24T23:30:37.807294	151.0	-81.5
2026-06-24T23:30:37.808191	150.0	-78.0
2026-06-24T23:30:37.808825	137.0	-79.5
2026-06-24T23:30:37.809330	142.0	-84.0
2026-06-24T23:30:37.809901	133.0	-83.0
2026-06-24T23:30:37.810385	130.0	-76.5
2026-06-24T23:30:37.810884	125.0	-77.0
2026-06-24T23:30:37.811334	135.0	-74.5
2026-06-24T23:30:37.812055	129.0	-80.0
2026-06-24T23:30:37.812558	139.0	-81.5
2026-06-24T23:30:37.813023	141.0	-82.5
2026-06-24T23:30:47.358204	99.0	-67.0
2026-06-24T23:30:47.358941	104.0	-68.5
